"lead_paragraph","datetime","_id","web_url"
"To the Editor: Prof. James Tobin's argument on your Feb. 8 Op-Ed page, ''Make Jobs, Cut Deficits,'' is a political plea disguised as an economist's statement. He prescribes low real rates of interest and alleges that the Federal Reserve can bring these about. Let's suppose the Fed could, in fact, lower real rates to any level desired and once again produce a situation in which Treasury bill rates are ''below 2 percent, even negative, at recession troughs.''",1983-02-21 00:00:00,"4fd128a28eb7c8105d5ef93b","http://www.nytimes.com/1983/02/21/opinion/l-the-limits-of-fed-power-to-cure-the-economy-241178.html"
"Hopes that the Federal Reserve will again cut interest rates at the end of the month were further reduced yesterday after a report showed inflation holding steady in September. But a worsening housing slump and a mixed economic outlook could put the Fed in a difficult spot as it considers what steps to take in the months ahead. Prices of consumer goods ticked up 0.3 percent in September, a slightly higher-than-expected increase that reversed a 0.1 percent decline in August. The Consumer Price Index's core rate, a gauge of inflation that excludes relatively volatile food and energy prices, held at 0.2 percent, where it has been since June, the Labor Department said yesterday.",2007-10-18 00:00:00,"4fd260798eb7c8105d810e54","http://www.nytimes.com/2007/10/18/business/18economy.html"
"LEAD: Previous Year In percent Yesterday Day Ago Previous Year In Percent Yesterday Day Ago PRIME RATE 7.50 7.50 9.50 DISCOUNT RATE 5.50 5.50 7.50 FEDERAL FUNDS 5.90 6.20 7.93 3-MO. TREAS. BILLS 5.44 5.42 7.17 6-MO.",1987-01-09 00:00:00,"4fd168fc8eb7c8105d658684","http://www.nytimes.com/1987/01/09/business/key-rates-411087.html"
"I'm a fan of Michael Lewis, but his latest article is misleading in suggesting that the 1990's bull market was a result of the Internet boom. Most Internet stocks were too small to cause the era's big market gains. Consider that even Amazon.com never reached a stock-market value of $50 billion, but General Electric added well over $50 billion in market value just from March 1999 to March 2000. Because of the vast sums of money at work, the bull market owed more to the rising stocks of what Lewis calls ''the old guard'' -- large companies like G.E., Microsoft and Wal-Mart. Soaring Internet stocks were just one of several factors feeding the bull. Loren Fox New York",2002-11-10 00:00:00,"4fd26b308eb7c8105d8234dc","http://www.nytimes.com/2002/11/10/magazine/l-in-defense-of-the-boom-751278.html"
"The Federal Reserve kept interest rates unchanged today, leaving its main short-term rate at its lowest level in 41 years as policy makers wait for more signs of economic strength. In a statement after today's meeting of the Federal Open Market Committee, which sets monetary policy, the Fed repeated its view that the economy was working through a ''soft spot'' and that existing monetary policy was loose enough at the moment.",2002-12-11 00:00:00,"4fd223388eb7c8105d7a8c3e","http://www.nytimes.com/2002/12/11/business/fed-decides-not-to-change-interest-rates.html"
"Contrary to the impression left by his speeches and his television ads, Steve Forbes's flat-tax plan is not the only mantra that throws this Republican Presidential candidate into overdrive. Advocating Congressional term limits gets his adrenaline flowing, too. ""Term limits would break the grip of lawyers,"" he says. ""People from different walks of life who don't wish to spend all their professional lives in politics could still serve effectively.""",1996-02-05 00:00:00,"4fd2063c8eb7c8105d76f350","http://www.nytimes.com/1996/02/05/us/forbes-s-positions-found-in-early-writings.html"
"For all their exuberance, participants in Monday's Labor Day parades have rarely had so little to celebrate. No problem illustrates labor's waning influence better than its failure to join with its historic ally, the Democratic Party, to exploit an issue that both acknowledge could be a runaway vote getter: a declining standard of living for most workers.",1991-09-02 00:00:00,"4fd19bf28eb7c8105d6aca3c","http://www.nytimes.com/1991/09/02/us/unions-at-a-loss-to-reverse-falling-fortunes-of-workers.html"
"LEAD: The 37-year-old investment banker was shopping for a used fur coat recently at a thrift shop in Manhattan. The owner of three furs, she wanted another. She decided to buy it second hand, she said, because of the collapse of the stock market in October and an uncertain economy.",1988-03-06 00:00:00,"4fd18cf18eb7c8105d690a4b","http://www.nytimes.com/1988/03/06/business/fur-coat-throwaways-attract-new-customers.html"
"Following nearly a year of heated debate over polar bears, caribou and S.U.V.'s, a divided Congress decided to put its energy bill on hold late last month. It did so even after such politically charged issues as oil drilling in the Arctic National Wildlife Refuge and increases in automobile mileage standards were taken off the table. Now that Republicans will control the new Congress, what will they do about energy, and how will the Democrats respond? If Senator Pete V. Domenici, the Republican from New Mexico who will take over as Energy Committee chairman, decides to load up a new energy bill with these same contentious issues, the Democrats will resist, as they did this year. But if he has the foresight to reintroduce the compromise bill reached by the last Congress, Democrats should put their objections aside and support it.",2002-12-03 00:00:00,"4fd26c758eb7c8105d825345","http://www.nytimes.com/2002/12/03/opinion/keeping-momentum-on-the-energy-bill.html"
"The Federal Reserve reduced interest rates three times in seven weeks late last year because the global financial crisis was making it hard for companies to raise money, threatening the long expansion in the United States. The three quarter-point reductions in the Federal funds rate, to 4.75 percent, helped fuel a rebound in the stock market while providing considerable reassurance to other countries.",1999-01-04 00:00:00,"4fd20dc18eb7c8105d77ead4","http://www.nytimes.com/1999/01/04/business/outlook-1999-economy-industry-1998-highlights-the-fed-seeks-an-even-keel.html"
"Federal Reserve policy makers voted unanimously to raise interest rates by half a percentage point in May and to indicate that they suspected the risks to the economy were weighted mainly toward escalating inflation pressures, according to minutes of their May 16 meeting released today. The minutes of the Open Market Committee showed that Fed officials felt that a ''more forceful'' tightening was desirable ''in light of the extraordinary and persisting strength of overall demand,'' and ''indications of growing pressures in already tight markets for labor and other resources.''",2000-06-30 00:00:00,"4fd2251f8eb7c8105d7abb73","http://www.nytimes.com/2000/06/30/business/fed-vote-in-may-to-raise-rates-was-unanimous-minutes-show.html"
"Manufacturing expanded in October for the ninth consecutive month, a survey of business executives showed today. The National Association of Purchasing Management said its factory index was 56.6 last month, meaning a majority of the manufacturers surveyed reported improved business. The decline from 57.8 in September reflected a drop in new orders from a five-year peak that month and a similar slowing of production.",1999-11-02 00:00:00,"4fd232cd8eb7c8105d7c2d11","http://www.nytimes.com/1999/11/02/business/fresh-gains-are-reported-in-manufacturing.html"
"When Senator Harry Reid, the Democratic leader, heard a few weeks ago that the House took less than an hour to approve an unemployment bill that had languished for a month in the Senate, aides said he did not know whether to laugh or cry. In the polarized Senate, even popular bills and generally acceptable executive branch nominees that eventually win easy approval first have to crawl though time-consuming procedural thickets.",2009-11-22 00:00:00,"4fd2743c8eb7c8105d83240b","http://www.nytimes.com/2009/11/22/us/politics/22cong.html"
