"comment_id","comment_likes_count","comment_message","attacks"
"541498219331474_604071816407447",0,"CONGRESSMAN LOOK WHAT MY DEMOCRATIC PARTY DID TO THE AMERICAN PEOPLE WITH OBAMA CARE AND I BLAME BOTH PARTIES, WE DO NOT NEED ANOTHER LYING POLITICIAN FOR PRESIDENT, WE NEED A TOP BUSINESS MAN, DONALD TRUMP IS THAT MAN.  TAXES THAT HAVE BEEN RAISED WITH OBAMA CARE AND I BLAME THE SENATE AND HOUSE OF REPRESENTATIVES FOR LETTING THIS HAPPEN. LOOK WHAT HAPPENED TO YOU BECAUSE OF WE THE PEOPLE HAVE ALLOWED THIS TO HAPPEN.  THIS IS JUST THE TIP OF THE ICE BERG OF THE DAMAGE THEY HAVE DONE.  MEDICARE-------------------------1.45% TO 2.35%  TOP INCOME TAX-------------------35% TO 77.4%  TOP INCOMPE PAYROLL--------------37.4% TO 52.2%  CAPITAL GAIN --------------------15% TO 28%  DIVIDEN TAX----------------------15% TO 39%  ESTATE TAX-----------------------0 TO 55%  PLUS ESTATE TRANSTATCION TAX--OF-3.5%  NO WONDER THAT A GOOD PERCENTAGE OF DEMOCRATS, INDEPENDENTS AND REPUBLICANS WILL WORK FOR AND VOTE FOR DONALD TRUMP.  WE THE SLIENT MAJORITY ARE FED UP WITH THE MESS WE HAVE NOW.  I BLAME ALL CHURCHES,LODGES AND ALL TAX EXAMPTION ENTIES  FOR THE SHAPE THIS COUNTRY IS IN. AFRAID OF LOSING THEIR TAX EXAMPTION.  IT IS TIME WE ALL PULLED TOGETHER AND ELECT A PERSON TO GET OUR COUNTRY STRAIGHT AND THAT PERSON IS DONALD TRUMP, HE IS THE ONLY QUALIFIED PERSON RUNNING WITH THE EXPERIENCE TO RUN THE LARGEST BUSINESS ON EARTH, THE US GOVERNMENT AND IF YOU REALLY WANT TO HELP THIS COUNTRY YOU WILL GET BEHIND HIM AND MAKE HIM THE NEXT PRESIDENT.  HE IS A STAND UP, NOT OBLAGEDED TO ANYONE, EVEN THE PRESS.  WE THE PEOPLE DO NOT WANT ANOTHER INEXPERIENCED SENATOR AS PRESIDENT. .  OBAMA AND HILLARY IS DOING WHAT THEY SET OUT TO DO DESTROY AMERICA AND WE MAY HAVE BEEN SET UP FOR A MUSLIM INVASION. HE & HILLARY ARE TRYING TO BRING IN 160 THOUSAND TO GO ON OUR WEFLARE SYSTEM AND MAKE THE TAX PAYER PAY.  MOST ALL CHRUCHES WILL NOT BRING UP THE MESS WE ARE IN BECAUSE THEY ARE AFRAID THE GOVERNMENT WOULD TAKE THEIR EXECPTION AWAY.  MASONS, KNIGHTS OF COLUMBUS, EAGELS, MOOSE, AND ALL EXAMPT COMPANIES ARE THE SAME.  IT IS PAST TIME THAT WE ALL BANDED TOGETHER AND FOUGHT FOR WHAT IS RIGHT. WHEN THE GOVERMENT FUNDS A SOURCE SUCH AS PLANNED PARENTHOOD AND THEY GIVE 20 MILLION IN TAX MONEY TO HILLARY, A DEMOCRAT RUNNING FOR PRESIDENT, DONT THAT TELL YOU SOMETHING.  ALL POLITICIANS ARE OBLIGATED TO PEOPLE THAT ARE FUNDING THEM AND MOST POLITICIANS ARE ATTORNEYS NOT BUSINESS  PEOPLE. THEY KNOW TO CUT DEALS AND ARE NOTING BUT PUPPETS ON A STRING.  WE NEED A STRONG BUSINESS PERSON TO RUN THIS COUNTRY, A STRAIGHT TALKING, IN YOUR FACE, TAKE NO BUNK FROM ANYONE, INCLUDING THE PRESS. ONE THAT IS NOT OBLIGATED.  DONALD TRUMP IS THAT PERSON.  I AM A CHRISTIAN, A REGISTERED DEMOCRAT, A VETERAN AND 50+ YEAR MASON, IT IS TIME WE FORGET OUR CROOKED PARTIES AND TOOK OUR COUNTRY BACK.",1
"731412170260236_731437130257740",4,"Very disappointed,  your no better than any other traitor to your people",1
"994520637244757_994644407232380",0,"Freedom Speech and Expression are effectively dead when the government controls and regulates and TAXES the Internet.  Of course Gus and the RINOs will wring their hands and stomp their feet and say ""Why we oughta..."" and ""We won't allow this..."" and then they will bow to the Tyrant Obama once again and allow him to take another huge bite out of US Freedom and our Constitutional Rights. Obama is shredding the Constitution and Bill of Rights and Gus and Friends look the other way and fail to charge him with Treason.  Gus you are part of the problem and either you stand or you will be voted out next go round.  My entire family and extended family are in agreement that either you and the Republicans start doing what the landslide told you to do or we will vote democrat next election and I've never done it in my life.  I promise I will vote against you if you continue to do nothing to stop this Tyrant.",1
"1723744864530692_1724062401165605",4,"People who wish death on anyone, especially fellow Americans, should not hold government office for their words are treasonous. America is of, by, and for the people and to wish any of them to die is to wish America to die. Shame on you. You are a fowl hypocrite who has no place pretending to represent the American people, especially the ones you condemned to death. There are no words for the evil that lies inside you.",1
"10152568081977693_10152568267192693",5,"That's how small towns make revenue and it's sad.  Hold up as many ppl, including the innocent to make a dollar is just wrong.",1
"1017494881639713_1017497598306108",5,"HOW MANY people will DIE, because of YOU, KLANSMAN? YOUR BOYFRIENDS in the KLAN will be HAPPY with YOUR VOTE IN FAVOR of CRIMINALS, TERRORISTS, and KLANSMEN. Pugt on your WHITE SHEET and your WHITE MASK, and LIGHT A CROSS, Rog.",1
"1025394174165423_1055384921166348",1,"Yea. Do YOUR job. Represent the people. What an insufferable hypocrite.",1
"523575934489827_526563530857734",1,"Then stop the influx of these people and illegal alien that you keep voting for you TRAITOR...",1
"984479311650811_984619708303438",18,"The Congressman is a fraud and coward. Our right to own guns is in direct relation to a tyrannical govt. that ignores the constitution and needs to be held in check. All other aspects of gun ownership are second to that!",1
"10152689061340658_10152689157135658",7,"You cant even park a car, must be some real idiots in your district to keep voting for your ignorant a**",1
"963220050376637_963351383696837",3,"Jaime, stop opposing support for clean water and enforcement against polluters. This clean water bill saves money overall, reduces jurisdictional confusion that currently allows additional violations to occur, and ABSOLUTELY DOES NOT KILL JOBS and also saves money! Jaime, quit lying to us assuming we won't read the facts for ourselves. Why do you always walk the party line rather than support an improved environment for your constituents? Will this ""affect property owners in every corner of this country""? Yes, I hope so. Pollution isn't limited to large corporations or municipalities, even individual land owners need to toe the line to prevent pollution of our waterways and aquifers. How in the world did you ever get elected to office in Washington when you have no consideration for the locals and the wonderful environment of Washington state but always walk the national party line instead? I'm embarrassed of and for you...",1
"10154151237126460_10154153348851460",0,"ENOUGH...Congress needs some guts to impeach the idiot in the WH",1
"10153237645684415_10153238297419415",1,"...how many times have the idiots tried to do this.  In addition to doing nothing constructuve the past 6 years,  You are wasting our money.  Did you ever hear ""an honest day of work for an honest day of pay!!",1
"837717979600678_837743749598101",2,"Sounds like you need to resign. ....looks like you do not have integrity to lead NORTH CAROLINA. ...with all this affair hot mess you ain't doing us in North Carolina no good!",1
"1280476618644906_1283219831703918",8,"Please oppose unconstitutional legislation like HR 707 and S 1668.",0
"10153075678288340_10153076366073340",0,"Eileen A. Wolf I thought the Republicans are running things now. So how is the Democrats fault? Both parties are terrible.  Independent of both is the best way these days.",1
"10154598786367316_10154600801182316",3,"Coward!",1
"977066685738965_980886468690320",0,"Did not sell his integrity? Are you kidding me? He said in front of God, and the entire world that he would support the repub candidate and to this day he has not.........what do you mean? And why can he, a politician, not support Trump, oh yes I know, because Trump said something about his wife or Trump talks mean to people........give me a break. Ted Cruz is refusing to support Trump because he is for the One World government and for globalism, just as the Bushs are, just as Hillary is, just as 99% of all the other politicians are. Tell Teddy Boy to tell the truth. Trump is for America and so the One World Order crowd just cannot support him. This is exactly why Cruz and the other repub politicians will not support Trump. Tell the truth, Cruz, you good for nothing jackass.",1
"10153882007998707_10153898343898707",43,"If he wont let go of his power the people of Arizona need to kick this lifer off the government tit. retire john McCain your a looser and a fraudulent republican.",1
"1102348979799012_1102428966457680",0,"And yet YOU and the rest do Nothing !  Arrest that pos !",1
"822890471116000_823376024400778",1,"Obama  que  me digan que  hizo. El país dicen que lo encontró en el piso. En 8 años  lo hundió  8 años  mas .ese es musulmán. Si no sale pronto tendremos los castros  asesinos y al podrido aca.los que  hablan basura. ..enguaguen su boca. O lean",1
"839161832798005_839203602793828",2,"Please vote NO on the FAST TRACK TPP Trade deal! The president has been so secretive that should be the only red flag you need to know the this will be poison for the United States! look at all the damage that has been done with his lawlessness we cant give the executive branch this power that belongs to Congress!",1
"983041075127968_1006085016112893",0,"I guess you don't know the difference but you'll fucking use that statement and try and fool the sheep to keep you voted in.   Disgrace!!!!",1
"1075855019115248_1075920825775334",2,"Liar liar, pants on fire.",1
"10153751887367006_10153771190232006",0,"Hank Johnson is just another race baiting ignorant tool for the NAACP. PERIOD. His lack of knowledge on every day situation is mind boggling. How did he even get in the position he's in is beyond me.",1
"10155322296384852_10155322586024852",4,"The governor is a Obuma ass kisser.",1
